league,first,trophySelector,colour,sport,championship,trophy,month,nextStep,prevStep,whereToNext,whereToPrev,yearFirst,year,number,date,note,t1,t1loc,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step400,step390,434,348,,1965,394,4/1/1965,,Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",Baltimore Bullets,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Philadelphia 76ers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step400,step390,434,348,,1965,395,4/1/1965,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step400,step390,434,348,,1965,396,6/1/1965,,Arizona State University,"Tempe, Arizona","[-111.9400054, 33.4255104]",Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]",Saint Louis University,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Washington State University,"Pullman, Washington","[-117.1817377, 46.7297771]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step400,step390,434,348,,1965,397,10/1/1965,,Los Angeles Dodgers,"Los Angeles, California","[-118.2436849, 34.0522342]",Minnesota Twins,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Chicago White Sox,"Chicago, Illinois","[-87.6297982, 41.8781136]",San Francisco Giants,"San Francisco, California","[-122.4194155, 37.7749295]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step400,step390,434,348,,1965,398,11/1/1965,,Hamilton Tiger-Cats,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]"
NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step400,step390,434,348,,1965,399,12/1/1965,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step409,step390,434,348,1966,1966,400,1/1/1966,"FWAA, NFF, UPI, AP",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step409,step400,434,348,,1966,401,1/1/1966,"FWAA, NFF, UPI, AP",Michigan State University,"East Lansing, Michigan","[-84.4838654, 42.7369792]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step409,step400,434,348,,1966,402,3/1/1966,,Texas Western University,"El Paso, Texas","[-106.4850217, 31.7618778]",University of Kentucky,"Lexington, Kentucky","[-84.5037164, 38.0405837]",Duke University,"Durham, North Carolina","[-78.898619, 35.9940329]",University of Utah,"Salt Lake City, Utah","[-111.8910474, 40.7607793]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step409,step400,434,348,,1966,403,4/1/1966,,Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",St Louis Hawks,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Philadelphia 76ers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,step409,step400,434,348,,1966,404,5/1/1966,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step409,step400,434,348,,1966,405,6/1/1966,,Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]",Oklahoma State University,"Stillwater, Oklahoma","[-97.0583681, 36.1156071]",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",St John's University,"New York, New York","[-74.0059728, 40.7127753]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step409,step400,434,348,,1966,406,10/1/1966,,Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Los Angeles Dodgers,"Los Angeles, California","[-118.2436849, 34.0522342]",Minnesota Twins,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",San Francisco Giants,"San Francisco, California","[-122.4194155, 37.7749295]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step409,step400,434,348,,1966,407,11/1/1966,,Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Winnipeg Blue Bombers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",Hamilton Tiger-Cats,"Hamilton, Ontario","[-79.8711024, 43.2557206]"
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,December,step409,step400,434,348,,1966,408,12/1/1966,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step418,step400,434,348,1967,1967,409,1/1/1967,"AP, FWAA, NFF, UPI, NFF",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step418,step409,434,348,,1967,410,1/1/1967,"AP, FWAA, NFF, UPI, NFF",Michigan State University,"East Lansing, Michigan","[-84.4838654, 42.7369792]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step418,step409,434,348,,1967,411,1/1/1967,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",Kansas City Chiefs,"Kansas City, Missouri","[-94.5785667, 39.0997265]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",,,
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step418,step409,434,348,,1967,412,3/1/1967,,University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",University of Dayton,"Dayton, Ohio","[-84.1916069, 39.7589478]",University of Houston,"Houston, Texas","[-95.3698028, 29.7604267]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step418,step409,434,348,,1967,413,4/1/1967,,Philadelphia 76ers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",San Francisco Warriors,"San Francisco, California","[-122.4194155, 37.7749295]",St Louis Hawks,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,step418,step409,434,348,,1967,414,5/1/1967,,Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step418,step409,434,348,,1967,415,6/1/1967,,Arizona State University,"Tempe, Arizona","[-111.9400054, 33.4255104]",University of Houston,"Houston, Texas","[-95.3698028, 29.7604267]",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",Auburn University,"Auburn, Alabama","[-85.4807824999999, 32.6098566]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step418,step409,434,348,,1967,416,10/1/1967,,St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Boston Red Sox,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",San Francisco Giants,"San Francisco, California","[-122.4194155, 37.7749295]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step418,step409,434,348,,1967,417,12/1/1967,,Hamilton Tiger-Cats,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step426,step409,434,348,1968,1968,418,1/1/1968,"AP, FWAA, NFF, UPI",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step426,step418,434,348,,1968,419,1/1/1968,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",Oakland Raiders,"Oakland, California","[-122.2711137, 37.8043637]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Los Angeles Rams,"Los Angeles, California","[-118.2436849, 34.0522342]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step426,step418,434,348,,1968,420,3/1/1968,,University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]",Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]",University of Houston,"Houston, Texas","[-95.3698028, 29.7604267]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step426,step418,434,348,,1968,421,4/1/1968,,Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",San Francisco Warriors,"San Francisco, California","[-122.4194155, 37.7749295]",Philadelphia 76ers,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,step426,step418,434,348,,1968,422,5/1/1968,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",St Louis Blues,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Minnesota North Stars,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step426,step418,434,348,,1968,423,6/1/1968,,University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",University of Southern Illinois,"Carbondale, Illinois","[-89.2167501, 37.7272727]",North Carolina State,"Raleigh, North Carolina","[-78.6381787, 35.7795897]",St John's University,"New York, New York","[-74.0059728, 40.7127753]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step426,step418,434,348,,1968,424,10/1/1968,,Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",San Francisco Giants,"San Francisco, California","[-122.4194155, 37.7749295]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step426,step418,434,348,,1968,425,11/1/1968,,Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step434,step418,434,348,1969,1969,426,1/1/1969,"AP, FWAA, NFF, UPI",Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step434,step426,434,348,,1969,427,1/1/1969,,New York Jets,"New York, New York","[-74.0059728, 40.7127753]",Baltimore Colts,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",Minnesota Vikings,"Minneapolis, Minnesota","[-93.2650108, 44.977753]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step434,step426,434,348,,1969,428,3/1/1969,,University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",Purdue University,"West Lafayette, Indiana","[-86.9080654999999, 40.4258686]",Drake University,"Des Moines, Iowa","[-93.6091064, 41.6005448]",University of North Carolina,"Chapel Hill, North Carolina","[-79.0558445, 35.9131996]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step434,step426,434,348,,1969,429,4/1/1969,,Boston Celtics,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",Atlanta Hawks,"Atlanta, Georgia","[-84.3879824, 33.7489954]",New York Knicks,"New York, New York","[-74.0059728, 40.7127753]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,step434,step426,434,348,,1969,430,5/1/1969,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",St Louis Blues,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Los Angeles Kings,"Los Angeles, California","[-118.2436849, 34.0522342]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step434,step426,434,348,,1969,431,6/1/1969,,Arizona State University,"Tempe, Arizona","[-111.9400054, 33.4255104]",University of Tulsa,"Tulsa, Oklahoma","[-95.992775, 36.1539816]",New York University,"New York, New York","[-74.0059728, 40.7127753]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step434,step426,434,348,,1969,432,10/1/1969,,New York Mets,"New York, New York","[-74.0059728, 40.7127753]",Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Minnesota Twins,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Atlanta Braves,"Atlanta, Georgia","[-84.3879824, 33.7489954]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step434,step426,434,348,,1969,433,11/1/1969,,Ottawa Rough Riders,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step442,step426,520,434,1970,1970,434,1/1/1970,"AP, FWAA, NFF, UPI",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step442,step434,520,434,,1970,435,1/1/1970,,Kansas City Chiefs,"Kansas City, Missouri","[-94.5785667, 39.0997265]",Minnesota Vikings,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Cleveland Browns,"Cleveland, Ohio","[-81.6943605, 41.49932]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]"
NCAA D1 - Men,FALSE,trophy-basketball-m,#386cb0,basketball-men,NCAA Division I Men's Basketball Tournament,NCAA National Championship Trophy,March,step442,step434,520,434,,1970,436,3/1/1970,,University of California-Los Angeles,"Los Angeles, California","[-118.2436849, 34.0522342]",Jacksonville University,"Jacksonville, Florida","[-81.6556509999999, 30.3321838]",New Mexico State University,"Las Cruces, New Mexico","[-106.7636538, 32.3199396]",St. Bonaventure University,"Allegany, New York","[-78.4941887, 42.0900647]"
NBA,FALSE,trophy-NBA,#ffff99,basketball,NBA Championship,Walter A. Brown Trophy,April,step442,step434,520,434,,1970,437,4/1/1970,,New York Knicks,"New York, New York","[-74.0059728, 40.7127753]",Los Angeles Lakers,"Los Angeles, California","[-118.2436849, 34.0522342]",Atlanta Hawks,"Atlanta, Georgia","[-84.3879824, 33.7489954]",Milwaukee Bucks,"Milwaukee, Wisconsin","[-87.9064736, 43.0389025]"
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,May,step442,step434,520,434,,1970,438,5/1/1970,,Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",St Louis Blues,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Pittsburgh Penguins,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]"
NCAA D1 - Men,FALSE,trophy-baseball-m,#386cb0,baseball-men,College World Series,,June,step442,step434,520,434,,1970,439,6/1/1970,,University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",Florida State University,"Tallahassee, Florida","[-84.2807328999999, 30.4382559]",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",University of Ohio,"Athens, Ohio","[-82.1012554, 39.3292396]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step442,step434,520,434,,1970,440,10/1/1970,,Baltimore Orioles,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]",Minnesota Twins,"Minneapolis, Minnesota","[-93.2650108, 44.977753]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
CFL,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step442,step434,520,434,,1970,441,11/1/1970,,Montreal Alouettes,"Montreal, Quebec","[-73.567256, 45.5016889]",Calgary Stampeders,"Calgary, Alberta","[-114.0708459, 51.0486151]",Saskatchewan Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",Hamilton Tiger-Cats,"Hamilton, Ontario","[-79.8711024, 43.2557206]"
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step452,step434,520,434,1971,1971,442,1/1/1971,"AP, FWAA, NFF, UPI, NFF",University of Texas,"Austin, Texas","[-97.7430608, 30.267153]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step452,step442,520,434,,1971,443,1/1/1971,"AP, FWAA, NFF, UPI, NFF",University of Nebraska,"Lincoln, Nebraska","[-96.7025955, 40.813616]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step452,step442,520,434,,1971,444,1/1/1971,"AP, FWAA, NFF, UPI, NFF",Ohio State University,"Columbus, Ohio","[-82.9987941999999, 39.9611755]",,,,,,,,,
NFL,FALSE,trophy-NFL,#f0027f,american_football,Superbowl,,January,step452,step442,520,434,,1971,445,1/1/1971,,Baltimore Colts,"Baltimore, Maryland","[-76.6121893, 39.2903848]",Dallas Cowboys,"Dallas, Texas","[-96.7969878999999, 32.7766642]",Oakland Raiders,"Oakland, California","[-122.2711137, 37.8043637]",San Francisco 49ers,"San Francisco, California","[-122.4194155, 37.7749295]"
