,created_at,favorite_count,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName
592,2017-02-24 17:04:19,91837,835173525522624512,835173525522624512,,,,,,False,en,0.0,,,20406,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA",False,bigstory.ap.org/article/9517fb…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
593,2017-02-24 13:49:27,72383,835124485632180224,835124485632180224,,,,,,False,en,,,,8992,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Going to CPAC!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
594,2017-02-24 12:36:34,101363,835106143462703104,835106143462703104,,,,,,False,en,,,,21798,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
595,2017-02-24 12:31:49,81783,835104946034991106,835104946034991104,,,,,,False,en,,,,18400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
596,2017-02-24 00:06:44,58685,834917440450609152,834917440450609152,,,,,,False,en,,,,8330,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
597,2017-02-24 00:01:40,109277,834916167177371648,834916167177371648,,,,,,False,en,,,,23397,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
598,2017-02-23 22:53:45,56742,834899071982841856,834899071982841856,,,,,,False,en,0.0,,,10638,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,False,foxbusiness.com/markets/2017/0…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
599,2017-02-22 12:50:56,117621,834384982495940613,834384982495940608,,,,,,False,en,,,,16346,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
600,2017-02-22 12:20:40,80026,834377364947816448,834377364947816448,,,,,,False,en,,,,12230,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
601,2017-02-21 23:23:13,119296,834181712783560705,834181712783560704,,,,,,False,en,,,,26284,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
602,2017-02-21 20:46:42,107930,834142323881684993,834142323881684992,,,,,,False,en,0.0,,,23863,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,False,thehill.com/homenews/admin…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
603,2017-02-21 00:38:40,94841,833838311315763200,833838311315763200,,,,,,False,en,0.0,,,16134,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",False,facebook.com/DonaldTrump/vi…,,,,http://pbs.twimg.com/media/C5JjhVxUcAAGuJp.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
604,2017-02-20 21:00:37,107269,833783438922629125,833783438922629120,,,,,,False,en,,,,15883,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just named General H.R. McMaster National Security Advisor.,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
605,2017-02-20 14:33:33,244601,833686030679207936,833686030679207936,,,,,,False,en,,,,49279,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
606,2017-02-20 14:15:42,142427,833681539997253636,833681539997253632,,,,,,False,en,,,,35227,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
607,2017-02-19 21:57:01,113289,833435244451753984,833435244451753984,,,,,,False,en,,,,26473,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,False,,,FoxNews,Fox News,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
608,2017-02-18 13:51:20,100139,832950628750127106,832950628750127104,,,,,,False,en,,,,15354,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
609,2017-02-18 13:31:53,187677,832945737625387008,832945737625387008,,,,,,False,en,,,,39353,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
610,2017-02-18 00:02:58,99902,832742165436579840,832742165436579840,,,,,,False,en,,,,14254,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Looking forward to the Florida rally tomorrow. Big crowd expected!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
611,2017-02-17 23:15:56,121338,832730328108134402,832730328108134400,,,,,,False,en,,,,21930,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
612,2017-02-17 21:48:22,161929,832708293516632065,832708293516632064,,,,,,False,en,,,,51185,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",False,,,nytimes,The New York Times,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
613,2017-02-17 15:34:14,57098,832614137586933760,832614137586933760,,,,,,False,en,0.0,,,10012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM",False,45.wh.gov/XYQXNw,,,,http://pbs.twimg.com/media/C44KJGcWcAEYLl9.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
614,2017-02-17 13:16:22,70268,832579442790772736,832579442790772736,,,,,,False,en,,,,11049,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
615,2017-02-17 11:43:10,152073,832555987299082242,832555987299082240,,,,,,False,en,,,,26576,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
616,2017-02-17 11:38:20,99925,832554772318322688,832554772318322688,,,,,,False,en,,,,14454,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.",False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
617,2017-02-17 10:13:32,103842,832533430168608768,832533430168608768,,,,,,False,en,,,,17374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
618,2017-02-16 23:44:54,94483,832375230274400256,832375230274400256,,,,,,False,en,0.0,,,18865,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,False,thehill.com/policy/energy-…,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
619,2017-02-16 14:39:52,122206,832238070460186625,832238070460186624,,,,,,False,en,,,,27133,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!",False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
620,2017-02-16 14:10:49,100140,832230758299340800,832230758299340800,,,,,,False,en,,,,20026,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!",False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
621,2017-02-16 12:02:59,127193,832198588201594880,832198588201594880,,,,,,False,en,,,,25373,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The spotlight has finally been put on the low-life leakers! They will be caught!,False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
622,2017-02-16 11:58:43,90489,832197515248275456,832197515248275456,,,,,,False,en,,,,17240,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!",False,,,nytimes,The New York Times,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
623,2017-02-16 11:34:46,128816,832191485701451777,832191485701451776,,,,,,False,en,,,,23829,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,False,,,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
624,2017-02-15 23:59:26,111089,832016501657968640,832016501657968640,,,,,,False,en,0.0,,,54269,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN",True,twitter.com/i/web/status/8…,,liliantintori,Lilian Tintori,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
625,2017-02-15 21:34:05,59232,831979921555742732,831979921555742720,,,,,,False,en,0.0,,,14682,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv",False,bloomberg.com/news/articles/…,RepealAndReplace,,,,45th President of the United States of America,28998971,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
